Cvarians478147	L
Cvarians12578	U
Cvarians417869	O
Cvarians53169	A
Cvarians311183	J
Cvarians60648	G
Cvarians63492	V
Cvarians4321	-
Cvarians181914	F
Cvarians41153	P
Cvarians24242	J
Cvarians7858	U
Cvarians346739	IQ
Cvarians71009	G
Cvarians91007	J
Cvarians401495	G
Cvarians3458	T
Cvarians4999	K
Cvarians209113	K
Cvarians69411	O
Cvarians159772	K
Cvarians148516	O
Cvarians21800	T
Cvarians36748	Q
Cvarians58312	T
Cvarians240551	J
Cvarians50797	V
Cvarians21531	O
Cvarians7875	Q
Cvarians13999	-
Cvarians406386	U
Cvarians246579	J
Cvarians14228	E
Cvarians231638	J
Cvarians62933	P
Cvarians164512	L
Cvarians750	T
Cvarians10792	P
Cvarians15406	BD
Cvarians26913	KLT
Cvarians356389	J
Cvarians76995	C
Cvarians53495	E
Cvarians51764	T
Cvarians191804	E
Cvarians979	EQ
Cvarians313002	C
Cvarians7471	K
Cvarians160374	G
Cvarians281912	GMW
Cvarians17840	J
Cvarians28125	I
Cvarians463439	V
Cvarians3208	O
Cvarians83612	J
Cvarians16842	OU
Cvarians116323	P
Cvarians137780	U
Cvarians476816	T
Cvarians83387	T
Cvarians146997	E
Cvarians113662	Z
Cvarians354600	A
Cvarians22783	O
Cvarians9707	EGP
Cvarians94890	U
Cvarians404995	C
Cvarians497701	O
Cvarians3415	T
Cvarians92478	I
Cvarians169191	Z
Cvarians97052	C
Cvarians25526	T
Cvarians118469	O
Cvarians120954	J
Cvarians21645	GI
Cvarians234350	T
Cvarians8379	Q
Cvarians464172	Z
Cvarians28209	UY
Cvarians303268	T
Cvarians73845	L
Cvarians420694	E
Cvarians1178	E
Cvarians165888	O
Cvarians16639	L
Cvarians87038	K
Cvarians124887	G
Cvarians78630	K
Cvarians342978	B
Cvarians164950	L
Cvarians7337	H
Cvarians74691	O
Cvarians227075	BKL
Cvarians93777	A
Cvarians475380	Z
Cvarians79798	O
Cvarians48690	O
Cvarians1895	I
Cvarians5565	F
Cvarians163982	A
Cvarians61819	O
Cvarians143553	BK
Cvarians17989	U
Cvarians105715	G
Cvarians183109	T
Cvarians39402	O
Cvarians474784	U
Cvarians151878	D
Cvarians225663	J
Cvarians349591	P
Cvarians3284	J
Cvarians192570	E
Cvarians486746	C
Cvarians2085	-
Cvarians74615	U
Cvarians120358	C
Cvarians204958	O
Cvarians20776	J
Cvarians23723	J
Cvarians77803	J
Cvarians374088	J
Cvarians23186	A
Cvarians10070	O
Cvarians464788	T
Cvarians286925	E
Cvarians341543	C
Cvarians2236	J
Cvarians4474	O
Cvarians39852	T
Cvarians3067	O
Cvarians121843	G
Cvarians10615	C
Cvarians489463	C
Cvarians345302	C
Cvarians37086	K
Cvarians59939	T
Cvarians88096	O
Cvarians53728	C
Cvarians188747	T
Cvarians61484	IT
Cvarians151976	T
Cvarians7569	L
Cvarians106126	J
Cvarians348079	A
Cvarians5819	A
Cvarians45213	G
Cvarians21012	Q
Cvarians79600	T
Cvarians403675	J
Cvarians4985	K
Cvarians150579	GM
Cvarians243720	L
Cvarians37095	T
Cvarians31175	J
Cvarians288319	J
Cvarians97431	J
Cvarians13029	OU
Cvarians18405	I
Cvarians204204	O
Cvarians85487	TU
Cvarians38400	T
Cvarians358271	C
Cvarians288692	I
Cvarians235608	O
Cvarians1330	O
Cvarians46913	L
Cvarians503463	T
Cvarians9487	L
Cvarians121183	U
Cvarians1064	Z
Cvarians195804	J
Cvarians20361	A
Cvarians147481	G
Cvarians31432	-
Cvarians72142	EOU
Cvarians53828	EF
Cvarians114907	O
Cvarians355453	T
Cvarians198274	G
Cvarians88228	BDL
Cvarians106672	T
Cvarians223381	J
Cvarians163564	I
Cvarians238378	G
Cvarians48527	A
Cvarians376072	O
Cvarians462600	P
Cvarians400989	F
Cvarians9153	TZ
Cvarians53966	J
Cvarians22842	O
Cvarians24537	Z
Cvarians118445	GM
Cvarians296060	J
Cvarians104576	F
Cvarians40884	O
Cvarians106471	BDLTU
Cvarians202355	Z
Cvarians37895	T
Cvarians295213	F
Cvarians164276	K
Cvarians20245	O
Cvarians504460	U
Cvarians135811	C
Cvarians413086	L
Cvarians154441	I
Cvarians347988	L
Cvarians125071	U
Cvarians5793	E
Cvarians37758	O
Cvarians50286	A
Cvarians128158	B
Cvarians96483	C
Cvarians24315	AJ
Cvarians6742	K
Cvarians105333	O
Cvarians16374	M
Cvarians486078	O
Cvarians1202	N
Cvarians48946	KLT
Cvarians378379	U
Cvarians14968	KLT
Cvarians189369	O
Cvarians23569	U
Cvarians164039	P
Cvarians424618	T
Cvarians478482	C
Cvarians6030	J
Cvarians29089	T
Cvarians165282	T
Cvarians41361	G
Cvarians341824	L
Cvarians88382	U
Cvarians187597	U
Cvarians138052	O
Cvarians13685	A
Cvarians474420	O
Cvarians414220	U
Cvarians29761	O
Cvarians478184	A
Cvarians171516	JKL
Cvarians352397	O
Cvarians21592	IQ
Cvarians63539	O
Cvarians3847	G
Cvarians54560	P
Cvarians48488	I
Cvarians443907	A
Cvarians1795	E
Cvarians192317	L
Cvarians18180	O
Cvarians186199	Z
Cvarians17506	DZ
Cvarians23204	T
Cvarians226965	K
Cvarians461799	O
Cvarians47696	O
Cvarians62216	J
Cvarians121234	BK
Cvarians149003	A
Cvarians105437	CE
Cvarians163365	C
Cvarians246457	U
Cvarians95551	L
Cvarians309803	O
Cvarians59412	F
Cvarians58666	J
Cvarians57935	J
Cvarians83490	O
Cvarians225706	J
Cvarians91201	E
Cvarians106089	O
Cvarians108299	T
Cvarians232450	E
Cvarians191383	U
Cvarians34067	I
Cvarians6241	KO
Cvarians89223	J
Cvarians149395	I
Cvarians368021	C
Cvarians179740	A
Cvarians111180	M
Cvarians23202	T
Cvarians242995	BK
Cvarians106192	DT
Cvarians149514	Q
Cvarians4432	P
Cvarians151896	P
Cvarians270635	T
Cvarians59365	Z
Cvarians43513	O
Cvarians153463	F
Cvarians241137	I
Cvarians14891	DZ
Cvarians704	B
Cvarians23563	K
Cvarians17766	C
Cvarians275070	O
Cvarians296883	L
Cvarians182993	T
Cvarians221253	Q
Cvarians174944	E
Cvarians51644	U
Cvarians6593	A
Cvarians389049	UY
Cvarians149678	BK
Cvarians139915	O
Cvarians400714	U
Cvarians290624	E
Cvarians13960	T
Cvarians64098	T
Cvarians7489	Z
Cvarians13655	Z
Cvarians24741	B
Cvarians34617	J
Cvarians42726	J
Cvarians8670	EPT
Cvarians152083	I
Cvarians57873	M
Cvarians44550	JKL
Cvarians57670	G
Cvarians17026	G
Cvarians387	DZ
Cvarians423685	I
Cvarians351003	U
Cvarians65263	K
Cvarians68522	J
Cvarians153191	E
Cvarians696	Z
Cvarians309714	O
Cvarians112375	D
Cvarians283213	P
Cvarians287306	I
Cvarians84714	Q
Cvarians143571	G
Cvarians82618	KO
Cvarians20628	C
Cvarians468678	Q
Cvarians16643	E
Cvarians135479	OU
Cvarians94649	J
Cvarians37782	T
Cvarians13097	E
Cvarians111205	L
Cvarians4502	J
Cvarians7684	G
Cvarians371485	E
Cvarians32180	KL
Cvarians21698	J
Cvarians47318	O
Cvarians470959	E
Cvarians485967	O
Cvarians151613	T
Cvarians411876	I
Cvarians53729	U
Cvarians102050	T
Cvarians39103	U
Cvarians85985	O
Cvarians413627	M
Cvarians45973	J
Cvarians104599	Z
Cvarians344250	J
Cvarians353265	J
Cvarians46709	K
Cvarians119665	O
Cvarians478226	I
Cvarians107906	G
Cvarians225363	L
Cvarians143989	C
Cvarians180836	T
Cvarians170304	J
Cvarians80395	V
Cvarians285542	T
Cvarians8710	Q
Cvarians40968	C
Cvarians7233	Z
Cvarians223074	O
Cvarians383290	L
Cvarians105824	O
Cvarians12194	P
Cvarians8557	I
Cvarians172290	J
Cvarians9259	I
Cvarians4911	T
Cvarians285188	J
Cvarians351805	O
Cvarians316972	-
Cvarians94986	J
Cvarians3113	J
Cvarians374629	K
Cvarians47486	E
Cvarians14483	T
Cvarians24643	C
Cvarians424921	B
Cvarians224596	Z
Cvarians43034	T
Cvarians9973	A
Cvarians79579	F
Cvarians58947	JKL
Cvarians399820	U
Cvarians104848	A
Cvarians77546	C
Cvarians469841	O
Cvarians20189	V
Cvarians16342	T
Cvarians14468	E
Cvarians11158	T
Cvarians4353	E
Cvarians253854	J
Cvarians35535	O
Cvarians235896	G
Cvarians17316	U
Cvarians137014	P
Cvarians27542	D
Cvarians264713	T
Cvarians221096	C
Cvarians478568	J
Cvarians183971	T
Cvarians61234	B
Cvarians4231	Z
Cvarians69250	T
Cvarians355175	T
Cvarians47123	T
Cvarians25536	L
Cvarians235942	O
Cvarians7014	O
Cvarians142691	L
Cvarians6361	I
Cvarians301189	O
Cvarians472913	K
Cvarians352461	T
Cvarians55560	O
Cvarians458455	A
Cvarians32148	O
Cvarians154922	O
Cvarians555	O
Cvarians342619	OU
Cvarians105051	J
Cvarians244463	J
Cvarians305559	O
Cvarians366091	G
Cvarians108726	A
Cvarians64081	F
Cvarians471805	C
Cvarians2417	C
Cvarians7046	J
Cvarians5146	O
Cvarians24328	G
Cvarians935	J
Cvarians140213	O
Cvarians181077	O
Cvarians227886	Z
Cvarians35954	J
Cvarians116305	O
Cvarians343082	O
Cvarians59240	Q
Cvarians15755	O
Cvarians367506	U
Cvarians230227	J
Cvarians473231	E
Cvarians445250	P
Cvarians94323	E
Cvarians10422	B
Cvarians3693	H
Cvarians25016	L
Cvarians58206	T
Cvarians20231	U
Cvarians51929	U
Cvarians99213	O
Cvarians369404	T
Cvarians7464	J
Cvarians26605	O
Cvarians152617	O
Cvarians341181	K
Cvarians10179	J
Cvarians11404	U
Cvarians508286	K
Cvarians26797	IQ
Cvarians66873	L
Cvarians1227	T
Cvarians6440	O
Cvarians386501	O
Cvarians17297	M
Cvarians291428	C
Cvarians6631	B
Cvarians117021	K
Cvarians44928	Q
Cvarians6956	ADL
Cvarians6165	G
Cvarians7916	T
Cvarians4017	T
Cvarians8158	L
Cvarians472394	G
Cvarians481958	F
Cvarians61934	E
Cvarians134400	T
Cvarians70220	O
Cvarians55953	O
Cvarians41468	G
Cvarians11770	Q
Cvarians481566	P
Cvarians200994	I
Cvarians406748	V
Cvarians186010	T
Cvarians5797	A
Cvarians68755	T
Cvarians180439	J
Cvarians7639	P
Cvarians21016	P
Cvarians50319	H
Cvarians400372	G
Cvarians464321	I
Cvarians466414	E
Cvarians332735	H
Cvarians64843	A
Cvarians71264	J
Cvarians99888	T
Cvarians61190	P
Cvarians125812	T
Cvarians16468	O
Cvarians71278	L
Cvarians119833	J
Cvarians13514	E
Cvarians55688	O
Cvarians37419	U
Cvarians79150	U
Cvarians226843	L
Cvarians458800	O
Cvarians34595	O
Cvarians74126	K
Cvarians27686	L
Cvarians326504	T
Cvarians20762	J
Cvarians64997	A
Cvarians12739	C
Cvarians4022	A
Cvarians14106	O
Cvarians167984	O
Cvarians128691	U
Cvarians17709	L
Cvarians193717	D
Cvarians144751	J
Cvarians459275	ADK
Cvarians18579	N
Cvarians97104	T
Cvarians124517	L
Cvarians84847	DO
Cvarians27115	Q
Cvarians298773	Q
Cvarians16996	J
Cvarians18373	L
Cvarians185824	L
Cvarians60885	V
Cvarians14625	T
Cvarians44983	T
Cvarians45360	KLT
Cvarians1174	O
Cvarians6302	E
Cvarians39331	O
Cvarians123975	Q
Cvarians402472	T
Cvarians124397	T
Cvarians230	T
Cvarians342262	C
Cvarians66857	Q
Cvarians239761	Q
Cvarians82909	G
Cvarians75219	JKL
Cvarians36585	-
Cvarians221525	K
Cvarians471165	I
Cvarians6391	J
Cvarians77345	T
Cvarians13250	Q
Cvarians3703	L
Cvarians40	K
Cvarians417158	T
Cvarians12817	O
Cvarians161143	-
Cvarians21418	J
Cvarians63796	J
Cvarians222665	U
Cvarians42539	I
Cvarians466405	U
Cvarians405468	J
Cvarians107964	EG
Cvarians17933	O
Cvarians91112	E
Cvarians90658	Y
Cvarians340038	O
Cvarians56763	T
Cvarians27250	O
Cvarians9345	I
Cvarians56164	G
Cvarians477751	Z
Cvarians25418	T
Cvarians59971	L
Cvarians490208	A
Cvarians229919	A
Cvarians91417	U
Cvarians184058	O
Cvarians12476	E
Cvarians23254	K
Cvarians194087	U
Cvarians10017	K
Cvarians43067	J
Cvarians831	P
Cvarians191437	H
Cvarians110658	KL
Cvarians20082	V
Cvarians61948	F
Cvarians32830	O
Cvarians404232	O
Cvarians59415	Q
Cvarians16208	A
Cvarians181263	K
Cvarians103564	Z
Cvarians122609	J
Cvarians363381	I
Cvarians25352	J
Cvarians19599	U
Cvarians132544	K
Cvarians173309	A
Cvarians176072	L
Cvarians71504	J
Cvarians13723	I
Cvarians165332	L
Cvarians15202	OU
Cvarians226191	C
Cvarians400524	K
Cvarians135739	I
Cvarians88000	U
Cvarians149568	A
Cvarians108176	U
Cvarians55253	BK
Cvarians125430	O
Cvarians385677	U
Cvarians70089	E
Cvarians10684	T
Cvarians88612	H
Cvarians5416	A
Cvarians132484	T
Cvarians87420	Z
Cvarians421833	O
Cvarians1167	CG
Cvarians6181	A
Cvarians280874	IQ
Cvarians3477	T
Cvarians400993	P
Cvarians4988	E
Cvarians139169	L
Cvarians1562	O
Cvarians51997	O
Cvarians38476	T
Cvarians33092	O
Cvarians71928	O
Cvarians184259	E
Cvarians1950	C
Cvarians49277	J
Cvarians140978	V
Cvarians161094	TU
Cvarians221326	EH
Cvarians312678	J
Cvarians14484	O
Cvarians464767	T
Cvarians21667	O
Cvarians5179	L
Cvarians403620	C
Cvarians128169	J
Cvarians171260	TZ
Cvarians352916	A
Cvarians700	K
Cvarians71636	O
Cvarians468875	T
Cvarians96507	K
Cvarians405287	U
Cvarians193063	Z
Cvarians8064	A
Cvarians40292	G
Cvarians110235	F
Cvarians32696	C
Cvarians136014	G
Cvarians55715	K
Cvarians420034	E
Cvarians74548	U
Cvarians130970	J
Cvarians345100	E
Cvarians36395	AL
Cvarians151739	J
Cvarians123758	H
Cvarians118176	E
Cvarians469376	O
Cvarians194313	F
Cvarians287558	J
Cvarians364008	E
Cvarians8109	T
Cvarians13652	M
Cvarians6044	L
Cvarians151140	Q
Cvarians35255	EH
Cvarians49284	KLT
Cvarians177296	U
Cvarians404744	Z
Cvarians353662	-
Cvarians18157	F
Cvarians40248	O
Cvarians60959	G
Cvarians64150	J
Cvarians112730	M
Cvarians115211	E
Cvarians60162	O
Cvarians143240	-
Cvarians227260	O
Cvarians439862	U
Cvarians139045	C
Cvarians107731	I
Cvarians82273	O
Cvarians30637	B
Cvarians63672	Q
Cvarians49211	G
Cvarians300172	IQ
Cvarians182132	KL
Cvarians74984	V
Cvarians32203	T
Cvarians27461	KLT
Cvarians249780	U
Cvarians1136	O
Cvarians469583	C
Cvarians281739	T
Cvarians180628	D
Cvarians505473	A
Cvarians247045	O
Cvarians280824	J
Cvarians215777	O
Cvarians29411	J
Cvarians229276	O
Cvarians180731	F
Cvarians482839	J
Cvarians126909	O
Cvarians170465	J
Cvarians2892	J
Cvarians16576	T
Cvarians230960	E
Cvarians90243	L
Cvarians18800	K
Cvarians343554	J
Cvarians66544	Z
Cvarians2281	C
Cvarians399600	L
Cvarians104913	O
Cvarians78163	KLT
Cvarians28212	J
Cvarians286759	H
Cvarians156752	B
Cvarians17085	Q
Cvarians104799	O
Cvarians112197	M
Cvarians220840	O
Cvarians51652	E
Cvarians429364	G
Cvarians231837	J
Cvarians34656	T
Cvarians187204	KL
Cvarians4551	O
Cvarians14497	U
Cvarians10275	G
Cvarians43153	O
Cvarians31040	O
Cvarians18195	O
Cvarians367904	T
Cvarians44582	J
Cvarians66871	T
Cvarians75117	O
Cvarians374066	G
Cvarians473240	A
Cvarians166701	A
Cvarians2209	P
Cvarians67061	E
Cvarians142708	J
Cvarians3310	Z
Cvarians310429	J
Cvarians40549	BK
Cvarians12601	I
Cvarians2268	O
Cvarians343825	U
Cvarians100960	P
Cvarians90552	TU
Cvarians412763	J
Cvarians110791	C
Cvarians67674	C
Cvarians3556	K
Cvarians107632	P
Cvarians3155	K
Cvarians197636	J
Cvarians108480	O
Cvarians135146	O
Cvarians25256	I
Cvarians12475	E
Cvarians55696	J
Cvarians11641	P
Cvarians1436	G
Cvarians5925	O
Cvarians8579	A
Cvarians40706	A
Cvarians425237	KO
Cvarians4133	U
Cvarians7144	J
Cvarians284111	D
Cvarians369127	J
Cvarians6519	Z
Cvarians50648	H
Cvarians4984	I
Cvarians79030	KLT
Cvarians107761	BDLT
Cvarians10832	K
Cvarians39249	BL
Cvarians108008	O
Cvarians491427	F
Cvarians72649	D
Cvarians164009	G
Cvarians251002	J
Cvarians17154	J
Cvarians192696	E
Cvarians101034	O
Cvarians262304	I
Cvarians192671	Q
Cvarians188567	Z
Cvarians180393	U
Cvarians4405	T
Cvarians375812	BD
Cvarians5504	T
Cvarians3329	K
Cvarians289455	I
Cvarians66700	V
Cvarians388109	C
Cvarians57323	O
Cvarians18586	Z
Cvarians499709	P
Cvarians111624	Z
Cvarians458238	J
Cvarians123329	E
Cvarians411856	O
Cvarians174240	T
Cvarians419800	A
Cvarians7122	C
Cvarians300044	U
Cvarians6351	L
Cvarians194432	J
Cvarians351286	K
Cvarians181209	U
Cvarians132114	IQ
Cvarians7863	F
Cvarians119118	OU
Cvarians216388	K
Cvarians2762	L
Cvarians170741	V
Cvarians419600	P
Cvarians9168	O
Cvarians150343	Z
Cvarians20325	P
Cvarians94260	O
Cvarians111521	O
Cvarians73758	BK
Cvarians60353	J
Cvarians346565	B
Cvarians44902	J
Cvarians10858	K
Cvarians33272	P
Cvarians3301	P
Cvarians476590	A
Cvarians58001	KLT
Cvarians164339	I
Cvarians189587	TZ
Cvarians162327	V
Cvarians48551	L
Cvarians109828	T
Cvarians125274	C
Cvarians291520	J
Cvarians52197	H
Cvarians121306	L
Cvarians159515	P
Cvarians11289	C
Cvarians94016	H
Cvarians5019	L
Cvarians414686	L
Cvarians233974	A
Cvarians227576	P
Cvarians41404	L
Cvarians414872	O
Cvarians162161	C
Cvarians951	K
Cvarians196797	T
Cvarians429751	F
Cvarians14711	J
Cvarians20433	J
Cvarians13662	DL
Cvarians23027	M
Cvarians407654	T
Cvarians9340	U
Cvarians6690	KLT
Cvarians298816	K
Cvarians168297	Z
Cvarians51920	J
Cvarians45256	A
Cvarians34530	T
Cvarians5693	KLT
Cvarians417436	L
Cvarians82947	T
Cvarians286669	O
Cvarians2899	T
Cvarians18324	J
Cvarians183565	O
Cvarians35826	G
Cvarians11412	F
Cvarians3027	I
Cvarians54816	O
Cvarians86232	A
Cvarians58400	T
Cvarians136249	U
Cvarians419743	O
Cvarians245721	T
Cvarians306837	TZ
Cvarians89617	O
Cvarians413745	OT
Cvarians416121	O
Cvarians13306	O
Cvarians206551	J
Cvarians40261	U
Cvarians282047	J
Cvarians13435	I
Cvarians18403	K
Cvarians15336	U
Cvarians469310	O
Cvarians346801	W
Cvarians46577	O
Cvarians76841	J
Cvarians481211	J
Cvarians145065	T
Cvarians27574	Z
Cvarians109688	Z
Cvarians33063	L
Cvarians4419	C
Cvarians121732	J
Cvarians6085	O
Cvarians15223	O
Cvarians467688	A
Cvarians28397	LO
Cvarians74985	J
Cvarians125680	J
Cvarians102105	I
Cvarians60184	EH
Cvarians1340	U
Cvarians487818	O
Cvarians311191	O
Cvarians139117	G
Cvarians285761	L
Cvarians138378	U
Cvarians45978	KLT
Cvarians120238	I
Cvarians428507	U
Cvarians61386	U
Cvarians49580	T
Cvarians99900	J
Cvarians353616	O
Cvarians344617	K
Cvarians73833	O
Cvarians38389	DTZ
Cvarians407094	C
Cvarians95824	KLT
Cvarians45368	K
Cvarians23440	D
Cvarians13384	D
Cvarians352166	IQ
Cvarians461111	K
Cvarians91330	L
Cvarians87835	K
Cvarians84662	I
Cvarians11075	T
Cvarians29027	K
Cvarians161733	J
Cvarians55629	E
Cvarians85929	I
Cvarians16839	T
Cvarians77187	O
Cvarians431053	C
Cvarians471448	J
Cvarians244833	U
Cvarians413176	E
Cvarians7276	Z
Cvarians110266	G
Cvarians276748	O
Cvarians66422	CO
Cvarians202300	U
Cvarians150806	J
Cvarians7664	T
Cvarians124690	I
Cvarians44169	U
Cvarians420402	J
Cvarians22068	A
Cvarians170381	L
Cvarians282820	C
Cvarians14920	T
Cvarians94238	C
Cvarians7982	T
Cvarians351444	I
Cvarians6465	J
Cvarians281928	T
Cvarians346804	A
Cvarians343282	H
Cvarians128527	JK
Cvarians34546	K
Cvarians28336	JKL
Cvarians459228	Z
Cvarians227902	U
Cvarians469341	P
Cvarians80677	U
Cvarians370703	I
Cvarians114000	T
Cvarians22013	T
Cvarians280448	A
Cvarians21250	J
Cvarians8115	Z
Cvarians53952	V
Cvarians247131	G
Cvarians8108	O
Cvarians17805	T
Cvarians6571	T
Cvarians105771	J
Cvarians160916	O
Cvarians7954	DP
Cvarians346523	E
Cvarians14513	J
Cvarians14257	M
Cvarians199447	K
Cvarians244421	K
Cvarians284570	T
Cvarians379551	Z
Cvarians416707	H
Cvarians113386	J
Cvarians112750	J
Cvarians119652	P
Cvarians4732	G
Cvarians12001	KLT
Cvarians361034	T
Cvarians31602	B
Cvarians69061	H
Cvarians243194	U
Cvarians13064	T
Cvarians4805	J
Cvarians14851	E
Cvarians430314	I
Cvarians275848	AJ
Cvarians28145	J
Cvarians283016	J
Cvarians19317	O
Cvarians92132	L
Cvarians342121	P
Cvarians232467	O
Cvarians20209	T
Cvarians37852	O
Cvarians3658	J
Cvarians9287	A
Cvarians153579	E
Cvarians122564	KLT
Cvarians129228	L
Cvarians166170	T
Cvarians86827	KL
Cvarians115355	A
Cvarians358447	T
Cvarians123029	P
Cvarians7365	K
Cvarians5700	J
Cvarians319559	T
Cvarians487186	T
Cvarians191874	L
Cvarians3947	BK
Cvarians176471	T
Cvarians30865	O
Cvarians119192	B
Cvarians344427	T
Cvarians48149	T
Cvarians187982	C
Cvarians355671	P
Cvarians2321	-
Cvarians152813	C
Cvarians63593	H
Cvarians235507	A
Cvarians175842	G
Cvarians8936	K
Cvarians91146	A
Cvarians102805	K
Cvarians46912	O
Cvarians479771	J
Cvarians53280	L
Cvarians357219	O
Cvarians184501	P
Cvarians57736	O
Cvarians62264	KL
Cvarians1062	G
Cvarians458795	C
Cvarians21981	M
Cvarians352058	V
Cvarians47756	F
Cvarians8071	U
Cvarians345384	H
Cvarians31697	O
Cvarians441839	J
Cvarians230683	A
Cvarians104529	E
Cvarians105291	J
Cvarians54962	O
Cvarians106354	M
Cvarians153325	E
Cvarians76175	J
Cvarians2746	U
Cvarians491935	CH
Cvarians47410	T
Cvarians185374	K
Cvarians303220	K
Cvarians13673	P
Cvarians124247	Q
Cvarians2504	C
Cvarians61683	O
Cvarians252635	I
Cvarians1550	A
Cvarians174127	O
Cvarians29837	G
