Cvarians45754	Energy production and conversion
Cvarians92335	Posttranslational modification, protein turnover, chaperones
Cvarians299881	Amino acid transport and metabolism
Cvarians196599	Carbohydrate transport and metabolism
Cvarians459924	Translation, ribosomal structure and biogenesis
Cvarians232222	Energy production and conversion
Cvarians424187	Lipid transport and metabolism
Cvarians74878	Cytoskeleton
Cvarians175234	Posttranslational modification, protein turnover, chaperones
Cvarians68418	Energy production and conversion
Cvarians229958	Intracellular trafficking, secretion, and vesicular transport
Cvarians98559	Intracellular trafficking, secretion, and vesicular transport
Cvarians381032	Replication, recombination and repair
Cvarians57857	
Cvarians53977	Carbohydrate transport and metabolism
Cvarians415757	Posttranslational modification, protein turnover, chaperones
Cvarians37618	Lipid transport and metabolism
Cvarians75754	Signal transduction mechanisms
Cvarians170801	Replication, recombination and repair
Cvarians52374	Posttranslational modification, protein turnover, chaperones
Cvarians74063	Replication, recombination and repair
Cvarians13661	Posttranslational modification, protein turnover, chaperones
Cvarians463239	Lipid transport and metabolism
Cvarians109783	Replication, recombination and repair
Cvarians8494	Secondary metabolites biosynthesis, transport and catabolism
Cvarians1662	Signal transduction mechanisms
Cvarians9476	Inorganic ion transport and metabolism
Cvarians25146	Coenzyme transport and metabolism
Cvarians64030	Posttranslational modification, protein turnover, chaperones
Cvarians230718	Translation, ribosomal structure and biogenesis
Cvarians369806	Lipid transport and metabolism
Cvarians167746	Secondary metabolites biosynthesis, transport and catabolism
Cvarians8721	Secondary metabolites biosynthesis, transport and catabolism
Cvarians83903	Replication, recombination and repair
Cvarians180914	
Cvarians221995	Amino acid transport and metabolism
Cvarians161967	Secondary metabolites biosynthesis, transport and catabolism
Cvarians460533	Coenzyme transport and metabolism
Cvarians11950	Energy production and conversion
Cvarians49278	Secondary metabolites biosynthesis, transport and catabolism
Cvarians15253	Replication, recombination and repair
Cvarians15845	Posttranslational modification, protein turnover, chaperones
Cvarians12009	Translation, ribosomal structure and biogenesis
Cvarians128707	Posttranslational modification, protein turnover, chaperones
Cvarians2355	Carbohydrate transport and metabolism
Cvarians462896	Lipid transport and metabolism
Cvarians400496	Translation, ribosomal structure and biogenesis
Cvarians351938	Amino acid transport and metabolism
Cvarians36699	Signal transduction mechanisms
Cvarians185268	Posttranslational modification, protein turnover, chaperones
Cvarians6646	Posttranslational modification, protein turnover, chaperones
Cvarians28876	Translation, ribosomal structure and biogenesis
Cvarians7018	
Cvarians1832	Posttranslational modification, protein turnover, chaperones
Cvarians17503	Intracellular trafficking, secretion, and vesicular transport
Cvarians256190	Cytoskeleton
Cvarians68559	Translation, ribosomal structure and biogenesis
Cvarians266217	Coenzyme transport and metabolism
Cvarians4366	Posttranslational modification, protein turnover, chaperones
Cvarians401346	Coenzyme transport and metabolism
Cvarians280024	Translation, ribosomal structure and biogenesis
Cvarians265104	Posttranslational modification, protein turnover, chaperones
Cvarians114101	Posttranslational modification, protein turnover, chaperones
Cvarians423028	Carbohydrate transport and metabolism
Cvarians399662	Energy production and conversion
Cvarians34107	Translation, ribosomal structure and biogenesis
Cvarians50176	Replication, recombination and repair
Cvarians403790	Energy production and conversion
Cvarians45330	
Cvarians183208	Inorganic ion transport and metabolism
Cvarians475624	Signal transduction mechanisms
Cvarians54767	Transcription
Cvarians3091	Translation, ribosomal structure and biogenesis
Cvarians81234	Transcription
Cvarians124	Posttranslational modification, protein turnover, chaperones
Cvarians10714	Secondary metabolites biosynthesis, transport and catabolism
Cvarians151067	Energy production and conversion
Cvarians132486	Energy production and conversion
Cvarians473704	Transcription
Cvarians93489	Amino acid transport and metabolism
Cvarians128474	Replication, recombination and repair
Cvarians11501	
Cvarians101506	Nucleotide transport and metabolism
Cvarians3195	Translation, ribosomal structure and biogenesis
Cvarians174161	Translation, ribosomal structure and biogenesis
Cvarians401523	Transcription
Cvarians109110	Replication, recombination and repair
Cvarians54586	Posttranslational modification, protein turnover, chaperones
Cvarians349077	Posttranslational modification, protein turnover, chaperones
Cvarians103551	Posttranslational modification, protein turnover, chaperones
Cvarians136345	Translation, ribosomal structure and biogenesis
Cvarians75277	Posttranslational modification, protein turnover, chaperones
Cvarians72551	Transcription
Cvarians68805	
Cvarians409213	Translation, ribosomal structure and biogenesis
Cvarians58415	Signal transduction mechanisms
Cvarians47460	Transcription
Cvarians87441	Replication, recombination and repair
Cvarians10075	
Cvarians28383	Intracellular trafficking, secretion, and vesicular transport
Cvarians70183	Posttranslational modification, protein turnover, chaperones
Cvarians233258	
Cvarians496309	Replication, recombination and repair
Cvarians95878	Posttranslational modification, protein turnover, chaperones
Cvarians223136	Intracellular trafficking, secretion, and vesicular transport
Cvarians195529	
Cvarians230360	Transcription
Cvarians186770	Translation, ribosomal structure and biogenesis
Cvarians14477	Posttranslational modification, protein turnover, chaperones
Cvarians11834	Energy production and conversion
Cvarians73952	Coenzyme transport and metabolism
Cvarians71188	Signal transduction mechanisms
Cvarians73503	Posttranslational modification, protein turnover, chaperones
Cvarians21833	Amino acid transport and metabolism
Cvarians56470	Intracellular trafficking, secretion, and vesicular transport
Cvarians349494	Translation, ribosomal structure and biogenesis
Cvarians155210	Cytoskeleton
Cvarians5454	Carbohydrate transport and metabolism
Cvarians49191	Intracellular trafficking, secretion, and vesicular transport
Cvarians367160	Translation, ribosomal structure and biogenesis
Cvarians283893	Signal transduction mechanisms
Cvarians229257	Signal transduction mechanisms
Cvarians111706	Inorganic ion transport and metabolism
Cvarians3891	RNA processing and modification
Cvarians180412	Posttranslational modification, protein turnover, chaperones
Cvarians47929	Posttranslational modification, protein turnover, chaperones
Cvarians15894	Cytoskeleton
Cvarians416662	Signal transduction mechanisms
Cvarians34391	Posttranslational modification, protein turnover, chaperones
Cvarians18930	Posttranslational modification, protein turnover, chaperones
Cvarians112246	Carbohydrate transport and metabolism
Cvarians120018	Lipid transport and metabolism
Cvarians90296	Cytoskeleton
Cvarians171062	Translation, ribosomal structure and biogenesis
Cvarians470129	Cytoskeleton
Cvarians283568	Posttranslational modification, protein turnover, chaperones
Cvarians463590	Posttranslational modification, protein turnover, chaperones
Cvarians70275	Lipid transport and metabolism
Cvarians404205	
Cvarians460787	Nucleotide transport and metabolism
Cvarians23744	Intracellular trafficking, secretion, and vesicular transport
Cvarians66027	Intracellular trafficking, secretion, and vesicular transport
Cvarians93945	Posttranslational modification, protein turnover, chaperones
Cvarians7326	
Cvarians33195	Translation, ribosomal structure and biogenesis
Cvarians20117	Posttranslational modification, protein turnover, chaperones
Cvarians4482	Translation, ribosomal structure and biogenesis
Cvarians186718	Posttranslational modification, protein turnover, chaperones
Cvarians64848	Amino acid transport and metabolism
Cvarians15529	Signal transduction mechanisms
Cvarians135065	Amino acid transport and metabolism
Cvarians402449	Intracellular trafficking, secretion, and vesicular transport
Cvarians245159	Energy production and conversion
Cvarians59122	Transcription
Cvarians293361	Carbohydrate transport and metabolism
Cvarians92922	Cytoskeleton
Cvarians137363	Posttranslational modification, protein turnover, chaperones
Cvarians42327	Intracellular trafficking, secretion, and vesicular transport
Cvarians166787	Signal transduction mechanisms
Cvarians460255	Replication, recombination and repair
Cvarians182902	Lipid transport and metabolism
Cvarians13597	Transcription
Cvarians21764	Translation, ribosomal structure and biogenesis
Cvarians468426	Posttranslational modification, protein turnover, chaperones
Cvarians99655	Intracellular trafficking, secretion, and vesicular transport
Cvarians129213	Posttranslational modification, protein turnover, chaperones
Cvarians18668	Posttranslational modification, protein turnover, chaperones
Cvarians46953	Signal transduction mechanisms
Cvarians85169	Cytoskeleton
Cvarians306950	Signal transduction mechanisms
Cvarians138120	
Cvarians82411	Replication, recombination and repair
Cvarians7503	Signal transduction mechanisms
Cvarians12532	Secondary metabolites biosynthesis, transport and catabolism
Cvarians69007	Coenzyme transport and metabolism
Cvarians177820	
Cvarians472780	Coenzyme transport and metabolism
Cvarians26503	Chromatin structure and dynamics
Cvarians490536	Posttranslational modification, protein turnover, chaperones
Cvarians355676	RNA processing and modification
Cvarians478147	Replication, recombination and repair
Cvarians12578	Intracellular trafficking, secretion, and vesicular transport
Cvarians417869	Posttranslational modification, protein turnover, chaperones
Cvarians53169	RNA processing and modification
Cvarians311183	Translation, ribosomal structure and biogenesis
Cvarians60648	Carbohydrate transport and metabolism
Cvarians63492	Defense mechanisms
Cvarians4321	
Cvarians181914	Nucleotide transport and metabolism
Cvarians41153	Inorganic ion transport and metabolism
Cvarians24242	Translation, ribosomal structure and biogenesis
Cvarians7858	Intracellular trafficking, secretion, and vesicular transport
Cvarians346739	
Cvarians71009	Carbohydrate transport and metabolism
Cvarians91007	Translation, ribosomal structure and biogenesis
Cvarians401495	Carbohydrate transport and metabolism
Cvarians3458	Signal transduction mechanisms
Cvarians4999	Transcription
Cvarians209113	Transcription
Cvarians69411	Posttranslational modification, protein turnover, chaperones
Cvarians159772	Transcription
Cvarians148516	Posttranslational modification, protein turnover, chaperones
Cvarians21800	Signal transduction mechanisms
Cvarians36748	Secondary metabolites biosynthesis, transport and catabolism
Cvarians58312	Signal transduction mechanisms
Cvarians240551	Translation, ribosomal structure and biogenesis
Cvarians50797	Defense mechanisms
Cvarians21531	Posttranslational modification, protein turnover, chaperones
Cvarians7875	Secondary metabolites biosynthesis, transport and catabolism
Cvarians13999	
Cvarians406386	Intracellular trafficking, secretion, and vesicular transport
Cvarians246579	Translation, ribosomal structure and biogenesis
Cvarians14228	Amino acid transport and metabolism
Cvarians231638	Translation, ribosomal structure and biogenesis
Cvarians62933	Inorganic ion transport and metabolism
Cvarians164512	Replication, recombination and repair
Cvarians750	Signal transduction mechanisms
Cvarians10792	Inorganic ion transport and metabolism
Cvarians15406	
Cvarians26913	
Cvarians356389	Translation, ribosomal structure and biogenesis
Cvarians76995	Energy production and conversion
Cvarians53495	Amino acid transport and metabolism
Cvarians51764	Signal transduction mechanisms
Cvarians191804	Amino acid transport and metabolism
Cvarians979	
Cvarians313002	Energy production and conversion
Cvarians7471	Transcription
Cvarians160374	Carbohydrate transport and metabolism
Cvarians281912	
Cvarians17840	Translation, ribosomal structure and biogenesis
Cvarians28125	Lipid transport and metabolism
Cvarians463439	Defense mechanisms
Cvarians3208	Posttranslational modification, protein turnover, chaperones
Cvarians83612	Translation, ribosomal structure and biogenesis
Cvarians16842	
Cvarians116323	Inorganic ion transport and metabolism
Cvarians137780	Intracellular trafficking, secretion, and vesicular transport
Cvarians476816	Signal transduction mechanisms
Cvarians83387	Signal transduction mechanisms
Cvarians146997	Amino acid transport and metabolism
Cvarians113662	Cytoskeleton
Cvarians354600	RNA processing and modification
Cvarians22783	Posttranslational modification, protein turnover, chaperones
Cvarians9707	
Cvarians94890	Intracellular trafficking, secretion, and vesicular transport
Cvarians404995	Energy production and conversion
Cvarians497701	Posttranslational modification, protein turnover, chaperones
Cvarians3415	Signal transduction mechanisms
Cvarians92478	Lipid transport and metabolism
Cvarians169191	Cytoskeleton
Cvarians97052	Energy production and conversion
Cvarians25526	Signal transduction mechanisms
Cvarians118469	Posttranslational modification, protein turnover, chaperones
Cvarians120954	Translation, ribosomal structure and biogenesis
Cvarians21645	
Cvarians234350	Signal transduction mechanisms
Cvarians8379	Secondary metabolites biosynthesis, transport and catabolism
Cvarians464172	Cytoskeleton
Cvarians28209	
Cvarians303268	Signal transduction mechanisms
Cvarians73845	Replication, recombination and repair
Cvarians420694	Amino acid transport and metabolism
Cvarians1178	Amino acid transport and metabolism
Cvarians165888	Posttranslational modification, protein turnover, chaperones
Cvarians16639	Replication, recombination and repair
Cvarians87038	Transcription
Cvarians124887	Carbohydrate transport and metabolism
Cvarians78630	Transcription
Cvarians342978	Chromatin structure and dynamics
Cvarians164950	Replication, recombination and repair
Cvarians7337	Coenzyme transport and metabolism
Cvarians74691	Posttranslational modification, protein turnover, chaperones
Cvarians227075	
Cvarians93777	RNA processing and modification
Cvarians475380	Cytoskeleton
Cvarians79798	Posttranslational modification, protein turnover, chaperones
Cvarians48690	Posttranslational modification, protein turnover, chaperones
Cvarians1895	Lipid transport and metabolism
Cvarians5565	Nucleotide transport and metabolism
Cvarians163982	RNA processing and modification
Cvarians61819	Posttranslational modification, protein turnover, chaperones
Cvarians143553	
Cvarians17989	Intracellular trafficking, secretion, and vesicular transport
Cvarians105715	Carbohydrate transport and metabolism
Cvarians183109	Signal transduction mechanisms
Cvarians39402	Posttranslational modification, protein turnover, chaperones
Cvarians474784	Intracellular trafficking, secretion, and vesicular transport
Cvarians151878	Cell cycle control, cell division, chromosome partitioning
Cvarians225663	Translation, ribosomal structure and biogenesis
Cvarians349591	Inorganic ion transport and metabolism
Cvarians3284	Translation, ribosomal structure and biogenesis
Cvarians192570	Amino acid transport and metabolism
Cvarians486746	Energy production and conversion
Cvarians2085	
Cvarians74615	Intracellular trafficking, secretion, and vesicular transport
Cvarians120358	Energy production and conversion
Cvarians204958	Posttranslational modification, protein turnover, chaperones
Cvarians20776	Translation, ribosomal structure and biogenesis
Cvarians23723	Translation, ribosomal structure and biogenesis
Cvarians77803	Translation, ribosomal structure and biogenesis
Cvarians374088	Translation, ribosomal structure and biogenesis
Cvarians23186	RNA processing and modification
Cvarians10070	Posttranslational modification, protein turnover, chaperones
Cvarians464788	Signal transduction mechanisms
Cvarians286925	Amino acid transport and metabolism
Cvarians341543	Energy production and conversion
Cvarians2236	Translation, ribosomal structure and biogenesis
Cvarians4474	Posttranslational modification, protein turnover, chaperones
Cvarians39852	Signal transduction mechanisms
Cvarians3067	Posttranslational modification, protein turnover, chaperones
Cvarians121843	Carbohydrate transport and metabolism
Cvarians10615	Energy production and conversion
Cvarians489463	Energy production and conversion
Cvarians345302	Energy production and conversion
Cvarians37086	Transcription
Cvarians59939	Signal transduction mechanisms
Cvarians88096	Posttranslational modification, protein turnover, chaperones
Cvarians53728	Energy production and conversion
Cvarians188747	Signal transduction mechanisms
Cvarians61484	
Cvarians151976	Signal transduction mechanisms
Cvarians7569	Replication, recombination and repair
Cvarians106126	Translation, ribosomal structure and biogenesis
Cvarians348079	RNA processing and modification
Cvarians5819	RNA processing and modification
Cvarians45213	Carbohydrate transport and metabolism
Cvarians21012	Secondary metabolites biosynthesis, transport and catabolism
Cvarians79600	Signal transduction mechanisms
Cvarians403675	Translation, ribosomal structure and biogenesis
Cvarians4985	Transcription
Cvarians150579	
Cvarians243720	Replication, recombination and repair
Cvarians37095	Signal transduction mechanisms
Cvarians31175	Translation, ribosomal structure and biogenesis
Cvarians288319	Translation, ribosomal structure and biogenesis
Cvarians97431	Translation, ribosomal structure and biogenesis
Cvarians13029	
Cvarians18405	Lipid transport and metabolism
Cvarians204204	Posttranslational modification, protein turnover, chaperones
Cvarians85487	
Cvarians38400	Signal transduction mechanisms
Cvarians358271	Energy production and conversion
Cvarians288692	Lipid transport and metabolism
Cvarians235608	Posttranslational modification, protein turnover, chaperones
Cvarians1330	Posttranslational modification, protein turnover, chaperones
Cvarians46913	Replication, recombination and repair
Cvarians503463	Signal transduction mechanisms
Cvarians9487	Replication, recombination and repair
Cvarians121183	Intracellular trafficking, secretion, and vesicular transport
Cvarians1064	Cytoskeleton
Cvarians195804	Translation, ribosomal structure and biogenesis
Cvarians20361	RNA processing and modification
Cvarians147481	Carbohydrate transport and metabolism
Cvarians31432	
Cvarians72142	
Cvarians53828	
Cvarians114907	Posttranslational modification, protein turnover, chaperones
Cvarians355453	Signal transduction mechanisms
Cvarians198274	Carbohydrate transport and metabolism
Cvarians88228	
Cvarians106672	Signal transduction mechanisms
Cvarians223381	Translation, ribosomal structure and biogenesis
Cvarians163564	Lipid transport and metabolism
Cvarians238378	Carbohydrate transport and metabolism
Cvarians48527	RNA processing and modification
Cvarians376072	Posttranslational modification, protein turnover, chaperones
Cvarians462600	Inorganic ion transport and metabolism
Cvarians400989	Nucleotide transport and metabolism
Cvarians9153	
Cvarians53966	Translation, ribosomal structure and biogenesis
Cvarians22842	Posttranslational modification, protein turnover, chaperones
Cvarians24537	Cytoskeleton
Cvarians118445	
Cvarians296060	Translation, ribosomal structure and biogenesis
Cvarians104576	Nucleotide transport and metabolism
Cvarians40884	Posttranslational modification, protein turnover, chaperones
Cvarians106471	
Cvarians202355	Cytoskeleton
Cvarians37895	Signal transduction mechanisms
Cvarians295213	Nucleotide transport and metabolism
Cvarians164276	Transcription
Cvarians20245	Posttranslational modification, protein turnover, chaperones
Cvarians504460	Intracellular trafficking, secretion, and vesicular transport
Cvarians135811	Energy production and conversion
Cvarians413086	Replication, recombination and repair
Cvarians154441	Lipid transport and metabolism
Cvarians347988	Replication, recombination and repair
Cvarians125071	Intracellular trafficking, secretion, and vesicular transport
Cvarians5793	Amino acid transport and metabolism
Cvarians37758	Posttranslational modification, protein turnover, chaperones
Cvarians50286	RNA processing and modification
Cvarians128158	Chromatin structure and dynamics
Cvarians96483	Energy production and conversion
Cvarians24315	
Cvarians6742	Transcription
Cvarians105333	Posttranslational modification, protein turnover, chaperones
Cvarians16374	Cell wall/membrane/envelope biogenesis
Cvarians486078	Posttranslational modification, protein turnover, chaperones
Cvarians1202	Cell motility
Cvarians48946	
Cvarians378379	Intracellular trafficking, secretion, and vesicular transport
Cvarians14968	
Cvarians189369	Posttranslational modification, protein turnover, chaperones
Cvarians23569	Intracellular trafficking, secretion, and vesicular transport
Cvarians164039	Inorganic ion transport and metabolism
Cvarians424618	Signal transduction mechanisms
Cvarians478482	Energy production and conversion
Cvarians6030	Translation, ribosomal structure and biogenesis
Cvarians29089	Signal transduction mechanisms
Cvarians165282	Signal transduction mechanisms
Cvarians41361	Carbohydrate transport and metabolism
Cvarians341824	Replication, recombination and repair
Cvarians88382	Intracellular trafficking, secretion, and vesicular transport
Cvarians187597	Intracellular trafficking, secretion, and vesicular transport
Cvarians138052	Posttranslational modification, protein turnover, chaperones
Cvarians13685	RNA processing and modification
Cvarians474420	Posttranslational modification, protein turnover, chaperones
Cvarians414220	Intracellular trafficking, secretion, and vesicular transport
Cvarians29761	Posttranslational modification, protein turnover, chaperones
Cvarians478184	RNA processing and modification
Cvarians171516	
Cvarians352397	Posttranslational modification, protein turnover, chaperones
Cvarians21592	
Cvarians63539	Posttranslational modification, protein turnover, chaperones
Cvarians3847	Carbohydrate transport and metabolism
Cvarians54560	Inorganic ion transport and metabolism
Cvarians48488	Lipid transport and metabolism
Cvarians443907	RNA processing and modification
Cvarians1795	Amino acid transport and metabolism
Cvarians192317	Replication, recombination and repair
Cvarians18180	Posttranslational modification, protein turnover, chaperones
Cvarians186199	Cytoskeleton
Cvarians17506	
Cvarians23204	Signal transduction mechanisms
Cvarians226965	Transcription
Cvarians461799	Posttranslational modification, protein turnover, chaperones
Cvarians47696	Posttranslational modification, protein turnover, chaperones
Cvarians62216	Translation, ribosomal structure and biogenesis
Cvarians121234	
Cvarians149003	RNA processing and modification
Cvarians105437	
Cvarians163365	Energy production and conversion
Cvarians246457	Intracellular trafficking, secretion, and vesicular transport
Cvarians95551	Replication, recombination and repair
Cvarians309803	Posttranslational modification, protein turnover, chaperones
Cvarians59412	Nucleotide transport and metabolism
Cvarians58666	Translation, ribosomal structure and biogenesis
Cvarians57935	Translation, ribosomal structure and biogenesis
Cvarians83490	Posttranslational modification, protein turnover, chaperones
Cvarians225706	Translation, ribosomal structure and biogenesis
Cvarians91201	Amino acid transport and metabolism
Cvarians106089	Posttranslational modification, protein turnover, chaperones
Cvarians108299	Signal transduction mechanisms
Cvarians232450	Amino acid transport and metabolism
Cvarians191383	Intracellular trafficking, secretion, and vesicular transport
Cvarians34067	Lipid transport and metabolism
Cvarians6241	
Cvarians89223	Translation, ribosomal structure and biogenesis
Cvarians149395	Lipid transport and metabolism
Cvarians368021	Energy production and conversion
Cvarians179740	RNA processing and modification
Cvarians111180	Cell wall/membrane/envelope biogenesis
Cvarians23202	Signal transduction mechanisms
Cvarians242995	
Cvarians106192	
Cvarians149514	Secondary metabolites biosynthesis, transport and catabolism
Cvarians4432	Inorganic ion transport and metabolism
Cvarians151896	Inorganic ion transport and metabolism
Cvarians270635	Signal transduction mechanisms
Cvarians59365	Cytoskeleton
Cvarians43513	Posttranslational modification, protein turnover, chaperones
Cvarians153463	Nucleotide transport and metabolism
Cvarians241137	Lipid transport and metabolism
Cvarians14891	
Cvarians704	Chromatin structure and dynamics
Cvarians23563	Transcription
Cvarians17766	Energy production and conversion
Cvarians275070	Posttranslational modification, protein turnover, chaperones
Cvarians296883	Replication, recombination and repair
Cvarians182993	Signal transduction mechanisms
Cvarians221253	Secondary metabolites biosynthesis, transport and catabolism
Cvarians174944	Amino acid transport and metabolism
Cvarians51644	Intracellular trafficking, secretion, and vesicular transport
Cvarians6593	RNA processing and modification
Cvarians389049	
Cvarians149678	
Cvarians139915	Posttranslational modification, protein turnover, chaperones
Cvarians400714	Intracellular trafficking, secretion, and vesicular transport
Cvarians290624	Amino acid transport and metabolism
Cvarians13960	Signal transduction mechanisms
Cvarians64098	Signal transduction mechanisms
Cvarians7489	Cytoskeleton
Cvarians13655	Cytoskeleton
Cvarians24741	Chromatin structure and dynamics
Cvarians34617	Translation, ribosomal structure and biogenesis
Cvarians42726	Translation, ribosomal structure and biogenesis
Cvarians8670	
Cvarians152083	Lipid transport and metabolism
Cvarians57873	Cell wall/membrane/envelope biogenesis
Cvarians44550	
Cvarians57670	Carbohydrate transport and metabolism
Cvarians17026	Carbohydrate transport and metabolism
Cvarians387	
Cvarians423685	Lipid transport and metabolism
Cvarians351003	Intracellular trafficking, secretion, and vesicular transport
Cvarians65263	Transcription
Cvarians68522	Translation, ribosomal structure and biogenesis
Cvarians153191	Amino acid transport and metabolism
Cvarians696	Cytoskeleton
Cvarians309714	Posttranslational modification, protein turnover, chaperones
Cvarians112375	Cell cycle control, cell division, chromosome partitioning
Cvarians283213	Inorganic ion transport and metabolism
Cvarians287306	Lipid transport and metabolism
Cvarians84714	Secondary metabolites biosynthesis, transport and catabolism
Cvarians143571	Carbohydrate transport and metabolism
Cvarians82618	
Cvarians20628	Energy production and conversion
Cvarians468678	Secondary metabolites biosynthesis, transport and catabolism
Cvarians16643	Amino acid transport and metabolism
Cvarians135479	
Cvarians94649	Translation, ribosomal structure and biogenesis
Cvarians37782	Signal transduction mechanisms
Cvarians13097	Amino acid transport and metabolism
Cvarians111205	Replication, recombination and repair
Cvarians4502	Translation, ribosomal structure and biogenesis
Cvarians7684	Carbohydrate transport and metabolism
Cvarians371485	Amino acid transport and metabolism
Cvarians32180	
Cvarians21698	Translation, ribosomal structure and biogenesis
Cvarians47318	Posttranslational modification, protein turnover, chaperones
Cvarians470959	Amino acid transport and metabolism
Cvarians485967	Posttranslational modification, protein turnover, chaperones
Cvarians151613	Signal transduction mechanisms
Cvarians411876	Lipid transport and metabolism
Cvarians53729	Intracellular trafficking, secretion, and vesicular transport
Cvarians102050	Signal transduction mechanisms
Cvarians39103	Intracellular trafficking, secretion, and vesicular transport
Cvarians85985	Posttranslational modification, protein turnover, chaperones
Cvarians413627	Cell wall/membrane/envelope biogenesis
Cvarians45973	Translation, ribosomal structure and biogenesis
Cvarians104599	Cytoskeleton
Cvarians344250	Translation, ribosomal structure and biogenesis
Cvarians353265	Translation, ribosomal structure and biogenesis
Cvarians46709	Transcription
Cvarians119665	Posttranslational modification, protein turnover, chaperones
Cvarians478226	Lipid transport and metabolism
Cvarians107906	Carbohydrate transport and metabolism
Cvarians225363	Replication, recombination and repair
Cvarians143989	Energy production and conversion
Cvarians180836	Signal transduction mechanisms
Cvarians170304	Translation, ribosomal structure and biogenesis
Cvarians80395	Defense mechanisms
Cvarians285542	Signal transduction mechanisms
Cvarians8710	Secondary metabolites biosynthesis, transport and catabolism
Cvarians40968	Energy production and conversion
Cvarians7233	Cytoskeleton
Cvarians223074	Posttranslational modification, protein turnover, chaperones
Cvarians383290	Replication, recombination and repair
Cvarians105824	Posttranslational modification, protein turnover, chaperones
Cvarians12194	Inorganic ion transport and metabolism
Cvarians8557	Lipid transport and metabolism
Cvarians172290	Translation, ribosomal structure and biogenesis
Cvarians9259	Lipid transport and metabolism
Cvarians4911	Signal transduction mechanisms
Cvarians285188	Translation, ribosomal structure and biogenesis
Cvarians351805	Posttranslational modification, protein turnover, chaperones
Cvarians316972	
Cvarians94986	Translation, ribosomal structure and biogenesis
Cvarians3113	Translation, ribosomal structure and biogenesis
Cvarians374629	Transcription
Cvarians47486	Amino acid transport and metabolism
Cvarians14483	Signal transduction mechanisms
Cvarians24643	Energy production and conversion
Cvarians424921	Chromatin structure and dynamics
Cvarians224596	Cytoskeleton
Cvarians43034	Signal transduction mechanisms
Cvarians9973	RNA processing and modification
Cvarians79579	Nucleotide transport and metabolism
Cvarians58947	
Cvarians399820	Intracellular trafficking, secretion, and vesicular transport
Cvarians104848	RNA processing and modification
Cvarians77546	Energy production and conversion
Cvarians469841	Posttranslational modification, protein turnover, chaperones
Cvarians20189	Defense mechanisms
Cvarians16342	Signal transduction mechanisms
Cvarians14468	Amino acid transport and metabolism
Cvarians11158	Signal transduction mechanisms
Cvarians4353	Amino acid transport and metabolism
Cvarians253854	Translation, ribosomal structure and biogenesis
